FullName,Email,Phone,TransactionType,Amount,TransactionDate,AccountType,Balance,OpeningDate,LoanAmount,LoanType,StartDate,EndDate,InterestRate,FirstName,LastName
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,112.4,2020-01-04,Savings,5901.01,2021-11-01,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52,Tommy,Brooks
Shelby Smith,carolyn11@example.com,580.272.0301x65432,deposit,259.17,2023-02-10,Credit,8471.16,2021-09-05,0.0,Unknown,,,0.0,Shelby,Smith
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,188.5,2023-02-12,Savings,9418.14,2021-01-26,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
David Rasmussen,fburns@example.net,9347152436,withdrawal,154.24,2019-09-10,Credit,1327.94,2023-08-25,0.0,Unknown,,,0.0,David,Rasmussen
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,332.36,2019-02-11,Checking,2442.05,2021-03-14,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48,Christopher,Harvey
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,332.36,2019-02-11,Checking,2442.05,2021-03-14,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95,Christopher,Harvey
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,257.1,2022-09-23,Checking,439.38,2020-05-12,44125.94,Auto,2021-10-03,2046-01-04 04:59:17.905568,6.1,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,257.1,2022-09-23,Checking,439.38,2020-05-12,34105.55,Mortgage,2019-12-13,2038-03-23 04:59:17.908052,3.13,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,257.1,2022-09-23,Checking,439.38,2020-05-12,30019.7,Personal,2022-05-26,2047-06-19 04:59:17.910948,7.25,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,257.1,2022-09-23,Checking,439.38,2020-05-12,46713.9,Mortgage,2020-01-25,2033-08-24 04:59:17.911007,2.13,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,257.1,2022-09-23,Checking,439.38,2020-05-12,45761.17,Personal,2022-09-18,2043-11-06 04:59:17.911405,7.22,Anna,Cummings
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,26.44,2020-09-28,Savings,6995.71,2019-04-05,0.0,Unknown,,,0.0,Kim,Stone
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,459.22,2019-05-09,Checking,176.64,2019-04-22,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,53.02,2023-11-13,Checking,9925.68,2020-05-04,0.0,Unknown,,,0.0,Kayla,Blair
Daniel Ballard,laura73@example.com,(890)775-8199,deposit,126.32,2019-03-08,Savings,6248.9,2023-04-07,38402.89,Mortgage,2020-05-25,2048-01-31 04:59:17.906735,4.64,Daniel,Ballard
Daniel Ballard,laura73@example.com,(890)775-8199,deposit,126.32,2019-03-08,Savings,6248.9,2023-04-07,20567.09,Personal,2019-11-29,2051-05-06 04:59:17.909159,4.29,Daniel,Ballard
Daniel Ballard,laura73@example.com,(890)775-8199,deposit,126.32,2019-03-08,Savings,6248.9,2023-04-07,32936.11,Mortgage,2020-12-25,2025-03-21 04:59:17.912443,6.22,Daniel,Ballard
Heather Wright,adamssheila@example.net,850-282-6951x4975,withdrawal,308.31,2021-10-05,Credit,3099.1,2022-01-25,13931.18,Mortgage,2021-01-30,2036-10-09 04:59:17.910193,3.35,Heather,Wright
Carol Miller,yfisher@example.org,6088279027,deposit,278.13,2020-11-13,Savings,5652.16,2019-08-12,0.0,Unknown,,,0.0,Carol,Miller
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,274.08,2022-06-29,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,withdrawal,296.84,2022-05-14,Credit,8539.34,2023-03-25,0.0,Unknown,,,0.0,Martha,Smith
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,deposit,292.57,2019-10-21,Credit,5981.73,2020-06-08,0.0,Unknown,,,0.0,Stacy,Oliver
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,41.78,2023-09-12,Savings,4937.91,2019-03-18,0.0,Unknown,,,0.0,Crystal,Burns
Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,deposit,427.57,2020-03-31,Savings,824.41,2019-09-21,30356.38,Auto,2020-06-01,2042-07-30 04:59:17.908299,5.99,Cindy,Armstrong
Crystal Burns,jbarry@example.net,001-295-729-2302,deposit,468.81,2022-12-23,Checking,4723.64,2023-09-20,0.0,Unknown,,,0.0,Crystal,Burns
Vanessa James,colleendavis@example.org,891-740-2938,deposit,330.91,2024-02-02,Savings,479.11,2020-04-26,0.0,Unknown,,,0.0,Vanessa,James
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,197.66,2019-11-25,Credit,3020.06,2020-11-22,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,197.66,2019-11-25,Credit,3020.06,2020-11-22,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,197.66,2019-11-25,Credit,3020.06,2020-11-22,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6,Adam,Mcgee
Monica Graves,xday@example.net,402.918.5084x3030,deposit,110.19,2019-07-17,Savings,8648.97,2022-06-05,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7,Monica,Graves
Monica Graves,xday@example.net,402.918.5084x3030,deposit,110.19,2019-07-17,Savings,8648.97,2022-06-05,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45,Monica,Graves
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,deposit,132.69,2021-10-24,Credit,7585.37,2019-08-11,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42,Jason,Carroll
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,deposit,132.69,2021-10-24,Credit,7585.37,2019-08-11,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62,Jason,Carroll
Jennifer Powell,steven73@example.com,236-757-3372x60869,withdrawal,70.81,2023-09-11,Savings,4556.78,2021-05-23,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81,Jennifer,Powell
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,157.92,2023-11-13,Savings,723.3,2020-12-31,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,157.92,2023-11-13,Savings,723.3,2020-12-31,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Danny Brown,michellearnold@example.org,824-606-7014x9045,withdrawal,276.47,2022-06-21,Savings,9573.53,2021-09-05,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
Kimberly Fox,zcain@example.org,(970)563-6992x24062,withdrawal,284.4,2021-05-18,Credit,5498.05,2023-03-21,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29,Kimberly,Fox
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,346.07,2022-05-27,Savings,3181.09,2022-06-11,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42,Jason,Carroll
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,346.07,2022-05-27,Savings,3181.09,2022-06-11,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62,Jason,Carroll
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,428.25,2022-05-12,Checking,7800.33,2023-09-17,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,428.25,2022-05-12,Checking,7800.33,2023-09-17,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,428.25,2022-05-12,Checking,7800.33,2023-09-17,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83,Deborah,Jenkins
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,424.12,2020-05-08,Savings,3308.76,2019-09-02,0.0,Unknown,,,0.0,Eric,Anderson
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,31.56,2019-04-26,Credit,8536.16,2021-11-21,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37,Kevin,Myers
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,31.56,2019-04-26,Credit,8536.16,2021-11-21,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85,Kevin,Myers
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,31.56,2019-04-26,Credit,8536.16,2021-11-21,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87,Kevin,Myers
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,31.56,2019-04-26,Credit,8536.16,2021-11-21,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0,Kevin,Myers
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,341.13,2019-04-09,Credit,9382.52,2022-08-17,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,466.19,2022-06-03,Savings,8380.64,2021-11-24,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05,Jason,Bennett
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,466.19,2022-06-03,Savings,8380.64,2021-11-24,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85,Jason,Bennett
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,446.0,2020-07-01,Savings,5436.03,2019-04-30,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Chad Jensen,ambertaylor@example.org,6576129629,deposit,358.7,2023-01-04,Credit,6177.48,2023-12-16,0.0,Unknown,,,0.0,Chad,Jensen
David Rasmussen,fburns@example.net,9347152436,withdrawal,119.2,2021-09-23,Checking,7244.31,2021-04-10,0.0,Unknown,,,0.0,David,Rasmussen
Scott Collins,veronica19@example.org,001-449-712-6361x791,withdrawal,486.72,2021-03-19,Checking,408.18,2020-11-29,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28,Scott,Collins
Peter Callahan,miranda13@example.org,+1-790-969-3518,deposit,197.43,2020-06-04,Savings,5436.03,2019-04-30,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Crystal George,james32@example.com,(934)652-9829,deposit,252.67,2021-08-29,Checking,9829.08,2022-05-29,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29,Crystal,George
Crystal George,james32@example.com,(934)652-9829,deposit,252.67,2021-08-29,Checking,9829.08,2022-05-29,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27,Crystal,George
Ethan Walker,jessicashah@example.net,001-586-722-3937x922,withdrawal,75.93,2023-12-01,Credit,6050.42,2020-09-09,39189.96,Auto,2023-07-30,2027-03-06 04:59:17.909710,6.36,Ethan,Walker
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,403.69,2022-01-26,Credit,9382.52,2022-08-17,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Eric Phillips,mark13@example.com,(699)516-7638x82918,withdrawal,422.41,2022-09-16,Savings,7858.64,2020-06-17,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,withdrawal,422.41,2022-09-16,Savings,7858.64,2020-06-17,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,withdrawal,422.41,2022-09-16,Savings,7858.64,2020-06-17,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85,Eric,Phillips
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,29.89,2021-06-15,Credit,7306.58,2021-08-01,36110.97,Mortgage,2022-05-30,2031-04-08 04:59:17.905508,6.9,Christopher,Anderson
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,29.89,2021-06-15,Credit,7306.58,2021-08-01,25453.13,Mortgage,2022-07-25,2026-07-02 04:59:17.911685,5.76,Christopher,Anderson
David King,edward68@example.com,+1-907-693-9094x459,withdrawal,117.45,2023-12-17,Checking,2767.61,2020-10-31,0.0,Unknown,,,0.0,David,King
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,293.67,2019-11-27,Savings,1443.64,2020-05-30,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,293.67,2019-11-27,Savings,1443.64,2020-05-30,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,293.67,2019-11-27,Savings,1443.64,2020-05-30,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83,Deborah,Jenkins
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,112.77,2021-10-08,Credit,6681.52,2021-11-09,19607.01,Mortgage,2023-07-19,2033-05-07 04:59:17.908356,2.93,Joseph,Hernandez
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,112.77,2021-10-08,Credit,6681.52,2021-11-09,39348.0,Auto,2020-02-09,2030-01-30 04:59:17.911545,4.95,Joseph,Hernandez
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,deposit,67.73,2021-03-23,Credit,5981.73,2020-06-08,0.0,Unknown,,,0.0,Stacy,Oliver
Robert Mendez,evelynpatterson@example.org,759.294.8819,withdrawal,274.29,2024-01-26,Savings,1388.48,2020-05-15,0.0,Unknown,,,0.0,Robert,Mendez
Phillip Carr,nicole30@example.com,650-254-3916,deposit,83.27,2024-02-02,Credit,369.92,2022-08-05,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,deposit,83.27,2024-02-02,Credit,369.92,2022-08-05,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,deposit,83.27,2024-02-02,Credit,369.92,2022-08-05,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76,Phillip,Carr
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,91.19,2023-08-18,Credit,9924.16,2019-10-25,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52,Tommy,Brooks
Crystal George,james32@example.com,(934)652-9829,withdrawal,23.42,2020-06-04,Checking,8090.41,2021-03-08,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29,Crystal,George
Crystal George,james32@example.com,(934)652-9829,withdrawal,23.42,2020-06-04,Checking,8090.41,2021-03-08,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27,Crystal,George
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,44.33,2019-06-06,Checking,6792.0,2022-03-09,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,322.32,2019-04-02,Checking,439.38,2020-05-12,44125.94,Auto,2021-10-03,2046-01-04 04:59:17.905568,6.1,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,322.32,2019-04-02,Checking,439.38,2020-05-12,34105.55,Mortgage,2019-12-13,2038-03-23 04:59:17.908052,3.13,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,322.32,2019-04-02,Checking,439.38,2020-05-12,30019.7,Personal,2022-05-26,2047-06-19 04:59:17.910948,7.25,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,322.32,2019-04-02,Checking,439.38,2020-05-12,46713.9,Mortgage,2020-01-25,2033-08-24 04:59:17.911007,2.13,Anna,Cummings
Anna Cummings,jason93@example.org,685-791-5979,withdrawal,322.32,2019-04-02,Checking,439.38,2020-05-12,45761.17,Personal,2022-09-18,2043-11-06 04:59:17.911405,7.22,Anna,Cummings
Robert Mendez,evelynpatterson@example.org,759.294.8819,deposit,179.2,2022-02-21,Credit,1591.26,2019-08-22,0.0,Unknown,,,0.0,Robert,Mendez
Scott Collins,veronica19@example.org,001-449-712-6361x791,withdrawal,20.15,2019-11-09,Savings,5071.66,2021-07-31,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28,Scott,Collins
Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,deposit,209.07,2021-07-13,Checking,9461.84,2021-05-11,0.0,Unknown,,,0.0,Jasmin,Palmer
Crystal Burns,jbarry@example.net,001-295-729-2302,deposit,190.72,2019-04-13,Checking,4723.64,2023-09-20,0.0,Unknown,,,0.0,Crystal,Burns
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,98.53,2023-05-05,Savings,2391.9,2020-09-17,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,98.53,2023-05-05,Savings,2391.9,2020-09-17,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,98.53,2023-05-05,Savings,2391.9,2020-09-17,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85,Eric,Phillips
Crystal Burns,jbarry@example.net,001-295-729-2302,deposit,443.67,2020-01-30,Savings,1377.35,2022-05-28,0.0,Unknown,,,0.0,Crystal,Burns
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,168.12,2021-12-23,Credit,856.98,2021-08-09,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,102.23,2020-09-22,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Jason Bennett,joseph97@example.net,(632)674-7662x30858,deposit,240.81,2020-09-21,Credit,8482.27,2022-05-07,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05,Jason,Bennett
Jason Bennett,joseph97@example.net,(632)674-7662x30858,deposit,240.81,2020-09-21,Credit,8482.27,2022-05-07,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85,Jason,Bennett
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,105.76,2024-01-21,Checking,4797.54,2022-03-28,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1,Jason,Martin
Kayla Blair,hmcmillan@example.com,(500)245-2355,deposit,142.73,2021-05-17,Checking,9925.68,2020-05-04,0.0,Unknown,,,0.0,Kayla,Blair
Charles Wise,campossarah@example.net,532.804.9131x538,deposit,346.25,2021-08-16,Credit,2586.78,2023-03-06,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66,Charles,Wise
Shelby Smith,carolyn11@example.com,580.272.0301x65432,withdrawal,125.33,2023-12-24,Checking,9529.29,2023-05-07,0.0,Unknown,,,0.0,Shelby,Smith
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,333.96,2020-08-31,Checking,4723.64,2023-09-20,0.0,Unknown,,,0.0,Crystal,Burns
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,68.9,2023-01-26,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1,Jason,Martin
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,245.42,2021-08-27,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,328.03,2019-03-03,Credit,2355.97,2023-06-29,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,408.34,2023-08-15,Credit,2355.97,2023-06-29,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Peter Callahan,miranda13@example.org,+1-790-969-3518,deposit,144.21,2023-07-10,Savings,5436.03,2019-04-30,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,deposit,420.12,2019-06-18,Checking,1547.22,2021-06-23,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32,Heather,Williams
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,deposit,420.12,2019-06-18,Checking,1547.22,2021-06-23,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19,Heather,Williams
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,deposit,420.12,2019-06-18,Checking,1547.22,2021-06-23,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46,Heather,Williams
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,390.13,2022-11-14,Savings,7533.24,2019-04-16,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Jason Bennett,joseph97@example.net,(632)674-7662x30858,deposit,90.2,2023-10-04,Savings,8380.64,2021-11-24,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05,Jason,Bennett
Jason Bennett,joseph97@example.net,(632)674-7662x30858,deposit,90.2,2023-10-04,Savings,8380.64,2021-11-24,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85,Jason,Bennett
Danny Brown,michellearnold@example.org,824-606-7014x9045,withdrawal,28.16,2023-03-19,Checking,5816.22,2023-09-20,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,268.29,2019-04-23,Checking,4653.15,2022-08-19,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,62.78,2019-11-21,Checking,8848.82,2019-07-15,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,62.78,2019-11-21,Checking,8848.82,2019-07-15,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,62.78,2019-11-21,Checking,8848.82,2019-07-15,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6,Adam,Mcgee
Crystal Burns,jbarry@example.net,001-295-729-2302,deposit,25.87,2020-04-05,Savings,1377.35,2022-05-28,0.0,Unknown,,,0.0,Crystal,Burns
Christopher Harvey,bryantsean@example.com,430-515-7566,deposit,21.89,2022-04-30,Savings,9716.41,2022-09-15,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48,Christopher,Harvey
Christopher Harvey,bryantsean@example.com,430-515-7566,deposit,21.89,2022-04-30,Savings,9716.41,2022-09-15,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95,Christopher,Harvey
Scott Collins,veronica19@example.org,001-449-712-6361x791,withdrawal,456.83,2023-11-08,Checking,408.18,2020-11-29,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28,Scott,Collins
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,343.52,2022-12-06,Credit,9382.52,2022-08-17,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,withdrawal,446.81,2023-01-18,Savings,2813.49,2023-10-01,0.0,Unknown,,,0.0,Daniel,Newman
Christopher Henson,walkerjohn@example.net,435.452.9057,withdrawal,28.79,2021-05-02,Checking,7423.6,2020-11-04,38654.49,Auto,2023-07-26,2026-04-06 04:59:17.906452,7.2,Christopher,Henson
